PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;P4000;P4010;P4020;P4030S1;P4030S1A1;P4030S2;P4030S3;P4030S4;P4030S4A1;P4030S5;P70;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5222S1;P5222S2;P5222S3;P5222S4;P5222S5;P5222S6;P5222S7;P5222S8;P5222S9;P5222S10;P5222S8A1;P6008
20230205;2;2023;7338357;1;1;1;5;1;1.059.599.491;5;2;1;4;1;3;1;1;1;2;1;1;4;2;1;1;1;1;1;3;3;;;;;780000;;1;;;;;;;;;;3
20230205;2;2023;7338358;1;1;1;5;1;14.935.315.753;5;2;1;2;1;2;1;1;1;2;1;1;1;1;1;1;1;1;1;3;1;;;98;400000;;;1;;;;;;;;;;2
20230205;2;2023;7338359;1;1;1;5;1;10.781.473.023;5;2;1;4;1;4;1;1;1;2;1;1;1;1;1;1;1;1;2;3;3;;;;;1100000;;1;;;;;;;;;;1
20230205;2;2023;7338360;1;1;1;5;1;13.398.912.606;5;2;1;4;1;2;1;1;1;2;1;1;4;3;1;1;1;1;1;3;4;;;;500000;;;;;;;;;;1;;;5
20230205;2;2023;7338361;1;1;1;5;1;95.399.445.843;5;2;1;4;1;2;2;1;1;2;1;1;3;2;1;1;1;1;1;4;1;;;80000000;500000;;;1;;;;;;;;;;6
20230205;2;2023;7338362;1;1;1;5;1;98.423.669.142;5;2;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;4;3;;;;;350000;;1;;;;;;;;;;3
20230205;2;2023;7338363;1;1;1;5;1;17.036.265.828;5;2;1;2;1;2;1;1;1;2;1;1;5;2;1;1;1;1;1;3;4;;;;1000000;;;1;;;;;;;;;;2
20230205;2;2023;7338364;1;1;1;5;1;14.628.965.599;5;2;1;2;1;2;1;1;1;2;1;1;1;1;1;1;1;1;1;3;1;;;98;600000;;;1;;;;;;;;;;2
20230205;2;2023;7338365;1;1;1;5;1;16.398.893.482;5;2;1;4;1;2;1;1;1;2;1;1;3;3;1;1;1;1;1;3;1;;;30000000;500000;;;1;;;;;;;;;;6
20230205;2;2023;7338366;1;1;1;5;1;13.795.651.881;5;2;1;4;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;1;;;70000000;380000;;;1;;;;;;;;;;4
20230205;2;2023;7338367;1;1;1;5;1;14.935.315.753;5;2;1;2;1;2;1;1;1;2;1;1;2;2;1;1;1;1;1;3;4;;;;450000;;;1;;;;;;;;;;2
20230205;2;2023;7338369;1;1;1;5;1;16.515.072.336;5;2;1;2;1;2;2;1;1;2;1;1;4;3;1;1;1;1;1;4;4;;;;700000;;;;;;;;;;1;;;5
20230205;2;2023;7338370;1;1;1;5;1;17.273.911.699;5;2;1;4;1;2;1;1;1;2;1;1;3;1;1;1;1;1;1;3;3;;;;;550000;;1;;;;;;;;;;2
20230205;2;2023;7338371;1;1;1;5;1;12.907.932.942;5;2;1;4;1;4;1;1;1;2;1;1;2;2;1;1;1;1;1;3;3;;;;;1250000;;1;;;;;;;;;;2
20230205;2;2023;7338372;1;1;1;5;1;11.756.342.305;5;2;1;4;1;4;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;1700000;;;;;;;;;1;;;3
20230205;2;2023;7338373;1;1;1;5;1;12.693.256.017;5;2;1;4;1;4;1;1;1;2;1;1;4;1;1;1;1;1;1;3;3;;;;;1340000;;1;;;;;;;;;;1
20230205;2;2023;7338374;1;1;1;5;1;11.677.818.902;5;2;9;7;1;4;1;1;1;2;1;1;2;2;1;1;1;1;1;3;1;;;98;98;;;1;;;;;;;;;;2
20230205;2;2023;7338375;1;1;1;5;1;13.531.206.829;5;2;1;4;1;4;1;1;1;2;1;1;3;1;1;1;1;1;1;3;3;;;;;1580000;;1;;;;;;;;;;1
20230205;2;2023;7338376;1;1;1;5;1;11.137.585.695;5;2;1;4;1;2;1;1;1;2;1;1;4;3;1;1;1;1;1;3;3;;;;;720000;;1;;;;;;;;;;5
20230205;2;2023;7338377;1;1;1;5;1;11.489.689.639;5;2;1;4;1;2;1;1;1;2;1;1;4;2;1;1;1;1;1;3;4;;;;98;;;1;;;;;;;;;;4
20230205;2;2023;7338378;1;1;1;5;1;98.256.147.094;5;2;1;4;1;2;2;1;1;2;1;1;4;3;1;1;1;1;1;1;4;;;;600000;;;1;;;;;;;;;;3
20230205;2;2023;7338379;1;1;1;5;1;98.664.562.439;5;2;1;4;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;1;;;150000000;1000000;;;1;;;;;;;;;;4
20230205;2;2023;7338380;1;1;1;5;1;95.881.039.403;5;2;1;4;1;2;1;1;1;2;1;1;4;1;1;1;1;1;1;3;3;;;;;500000;;;;;;;;;1;;;2
20230205;2;2023;7338381;1;1;1;5;1;95.913.260.719;5;2;1;4;1;2;1;1;1;2;1;1;4;3;1;1;1;1;1;3;1;;;50000000;600000;;;1;;;;;;;;;;3
20230205;2;2023;7338382;1;1;1;5;1;1.105.960.687;5;2;1;4;1;2;1;1;1;2;1;1;4;3;1;1;1;1;1;3;2;;98;180000000;900000;;;1;;;;;;;;;;4
20230205;2;2023;7338383;1;1;1;5;1;10.998.111.729;5;2;1;4;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;4;;;;600000;;;1;;;;;;;;;;2
20230205;2;2023;7338384;1;1;1;5;1;66.209.633.515;5;2;1;4;1;3;1;1;1;2;1;1;2;1;1;1;1;1;1;3;1;;;80000000;600000;;;;;;;;;;1;;;1
20230205;2;2023;7338385;1;1;1;5;1;73.566.259.462;5;2;1;4;1;2;1;1;1;2;1;1;3;1;1;1;1;1;1;3;3;;;;;400000;;1;;;;;;;;;;1
20230205;2;2023;7338386;1;1;1;5;1;74.001.168.684;5;2;1;4;1;2;1;1;1;2;1;1;4;1;1;1;1;1;1;3;3;;;;;700000;;1;;;;;;;;;;1
20230205;2;2023;7338387;1;1;1;5;1;6.808.121.141;5;2;1;4;1;2;1;1;1;2;1;1;5;1;1;1;1;1;1;3;3;;;;;597000;;1;;;;1;1;;;;;2
20230205;2;2023;7338388;1;1;1;5;1;12.119.821.345;5;2;1;4;1;2;1;1;1;2;1;1;4;1;1;1;1;1;1;3;3;;;;;550000;;1;;;;;;;;;;1
20230205;2;2023;7338389;1;1;1;5;1;14.460.559.886;5;2;1;4;1;3;1;1;1;2;1;1;4;3;1;1;1;1;1;3;4;;;;800000;;;1;;;;;;;;;;4
20230205;2;2023;7338390;1;1;1;5;1;84.188.244.343;5;1;1;2;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;4;;;;500000;;;;;;;;;;1;;;6
20230205;2;2023;7338391;1;1;1;5;1;8.944.902.399;5;2;1;4;1;2;1;1;1;2;1;1;3;1;1;1;1;1;1;3;3;;;;;580000;;1;;;;;;;;;;2
20230205;2;2023;7338392;1;1;1;5;1;80.459.613.485;5;1;1;4;1;2;1;1;1;2;1;1;2;1;1;1;1;1;1;3;1;;;80000000;600000;;;1;;;;;;;;;;2
20230205;2;2023;7338393;1;1;1;5;1;94.423.878.628;5;1;1;4;1;2;1;1;1;2;1;1;2;2;1;1;1;1;1;3;3;;;;;600000;;1;;;;;;;;;;3
20230205;2;2023;7338394;1;1;1;5;1;83.791.440.445;5;1;1;4;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;1;;;98;230000;;;;;;;;;;1;;;3
20230205;2;2023;7338395;1;1;1;5;1;94.284.944.039;5;1;1;4;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;600000;;1;;;;;;;;;;3
20230205;2;2023;7338396;1;1;1;5;1;15.774.320.212;5;2;1;2;1;1;2;1;1;2;1;1;5;2;1;1;1;1;1;4;1;;;100000000;800000;;;;;;;;;;1;;;2
20230205;2;2023;7338397;1;1;1;5;1;17.823.075.165;5;2;1;4;1;1;2;1;1;2;1;1;3;2;1;1;1;1;1;4;4;;;;800000;;;;;;;;;;1;;;2
20230205;2;2023;7338398;1;1;1;5;1;18.853.430.763;5;2;1;2;1;1;2;1;1;2;1;3;1;1;1;2;1;1;1;4;3;;;;;160000;;;;;;;;;1;;;2
20230205;2;2023;7338398;2;2;1;5;1;18.853.430.763;5;2;1;2;1;1;2;1;1;2;1;3;2;1;1;2;1;1;1;4;3;;;;;200000;;;;;;;;;1;;;1
20230205;2;2023;7338398;3;3;1;5;1;18.853.430.763;5;2;1;2;1;1;2;1;1;2;1;3;2;1;1;2;1;1;1;4;3;;;;;200000;;;;;;;;;1;;;2
20230205;2;2023;7338399;1;1;1;5;1;18.311.685.314;5;2;1;4;1;3;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;850000;;1;;;;1;1;;;;;2
20230205;2;2023;7338400;1;1;1;5;1;44.859.170.401;5;2;1;4;1;3;1;1;1;2;1;1;4;3;1;1;1;1;1;3;1;;;250000000;1800000;;;1;;;;;;;;;;3
20230205;2;2023;7338401;1;1;1;5;1;3.328.148.731;5;1;1;4;1;3;1;1;1;2;1;1;5;1;1;1;1;1;1;3;1;;;170000000;1000000;;;;;;;;;;1;;;1
20230205;2;2023;7338402;1;1;1;5;1;87.482.965.494;5;2;1;4;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;500000;;1;;;;;;;;;;2
20230205;2;2023;7338403;1;1;1;5;1;10.024.089.796;5;2;1;4;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;3;3;;;;;450000;;1;;;;;;;;;;2
20230205;2;2023;7338404;1;1;1;5;1;71.106.058.891;5;1;1;4;1;2;2;2;1;2;1;1;1;1;3;1;1;1;1;4;3;;;;;400000;;1;;;;;;;;;;3
20230205;2;2023;7338405;1;1;1;5;1;72.558.385.546;5;1;1;4;1;2;2;2;1;2;1;1;3;2;3;1;1;1;1;4;1;;;98;98;;;1;;;;;;;;;;3
20230205;2;2023;7338406;1;1;1;5;1;67.930.063.058;5;1;1;4;1;2;2;2;1;2;1;1;3;3;3;1;1;1;1;4;4;;;;500000;;;1;;;;;;;;;;3
20230205;2;2023;7338407;1;1;1;5;1;71.106.058.891;5;1;1;4;1;2;2;2;1;2;1;1;2;2;3;1;1;1;1;4;3;;;;;500000;;1;;;;;;;;;;3
20230205;2;2023;7338408;1;1;1;5;1;10.402.763.432;5;2;1;4;1;1;1;1;1;2;1;1;3;1;1;1;1;1;1;3;3;;;;;500000;;1;;;;;;;;;;2
20230205;2;2023;7338409;1;1;1;5;1;10.249.367.332;5;2;1;4;1;1;1;1;1;2;1;1;2;1;1;1;1;1;1;3;3;;;;;600000;;;;;;;;;1;;;2
20230205;2;2023;7338410;1;1;1;5;1;79.893.223.156;5;1;1;4;1;2;2;2;1;2;1;1;3;1;3;1;1;1;1;1;3;;;;;550000;;1;;;;;;;;;;2
20230205;2;2023;7338411;1;1;1;5;1;51.267.887.904;5;2;1;4;1;2;1;1;1;3;1;1;4;3;1;1;1;1;1;3;3;;;;;680000;;1;;;;;;;;;;3
20230205;2;2023;7338412;1;1;1;5;1;78.715.141.111;5;1;1;2;1;2;2;2;1;2;1;1;2;1;3;1;1;1;1;1;3;;;;;320000;;;;;;;;;1;;;2
20230205;2;2023;7338413;1;1;1;5;1;11.607.745.944;5;1;1;4;1;3;1;1;1;2;1;1;4;3;1;1;1;1;1;3;3;;;;;600000;;1;;;;;;;;;;6
20230205;2;2023;7338414;1;1;1;5;1;11.788.997.863;5;1;1;4;1;3;1;1;1;2;1;1;4;3;1;1;1;1;1;3;2;;700000;110000000;900000;;;1;;1;;;1;;;;;4
20230205;2;2023;7338415;1;1;1;5;1;7.650.890.984;5;2;1;2;1;2;2;2;1;2;1;1;3;1;3;1;1;1;1;4;3;;;;;480000;;;;;;;;;1;;;1
20230205;2;2023;7338416;1;1;1;5;1;73.607.742.855;5;2;1;4;1;2;2;2;1;2;1;1;3;2;3;1;1;1;1;4;3;;;;;500000;;1;;;;;;;;;;3
20230205;2;2023;7338417;1;1;1;5;1;17.823.075.165;5;2;1;2;1;1;2;1;1;2;1;1;3;2;1;1;1;1;1;1;3;;;;;480000;;1;;;;;;;;;;2
20230205;2;2023;7338418;1;1;1;5;1;11.536.480.834;5;2;1;4;1;3;1;1;1;2;1;1;3;1;1;1;1;1;1;3;3;;;;;600000;;1;;;;;;;;;;2
20230205;2;2023;7338419;1;1;1;5;1;20.801.166.297;5;2;1;4;1;2;1;1;1;2;1;1;2;2;1;1;1;1;1;3;3;;;;;540000;;;;;;;;;1;;;6
20230205;2;2023;7338420;1;1;1;5;1;14.537.116.101;5;2;1;4;1;2;2;1;1;2;1;1;1;1;1;1;1;1;1;4;3;;;;;350000;;;;;;;;;1;;;5
20230205;2;2023;7338421;1;1;1;5;1;19.834.085.818;5;2;1;4;1;2;2;1;1;2;1;1;2;1;1;1;1;1;1;1;3;;;;;500000;;1;;;1;;;;;;;2
20230205;2;2023;7338422;1;1;1;8;1;69.715.685.832;8;2;1;4;1;4;1;1;1;3;1;1;4;2;1;1;1;1;1;3;3;;;;;1500000;;1;;;;;;;;;;2
20230205;2;2023;7338423;1;1;1;8;1;45.183.996.531;8;2;1;4;1;4;1;1;1;3;1;1;4;2;1;1;1;1;1;3;4;;;;1200000;;;1;;;;;;;;;;2
20230205;2;2023;7338424;1;1;1;8;1;59.363.119.058;8;1;1;4;1;5;1;1;1;3;1;1;5;2;1;1;1;1;1;3;1;;;250000000;2500000;;;1;;;;;;;;;;2
20230205;2;2023;7338425;1;1;1;8;1;61.017.664.156;8;1;1;4;1;5;1;1;1;3;1;1;4;3;1;1;1;1;1;3;1;;;250000000;2500000;;;1;;;;;1;;;;;2
20230205;2;2023;7338426;1;1;1;8;1;65.711.963.927;8;2;1;4;1;4;1;1;1;3;1;1;4;3;1;1;1;1;1;3;3;;;;;1470000;;1;;;;;1;1;;;NEQUI;3
20230205;2;2023;7338428;1;1;1;8;1;90.071.561.375;8;2;1;4;1;4;1;1;1;3;1;1;4;2;1;1;1;1;1;3;1;;;180000000;1700000;;;1;;;;;;;;;;3
20230205;2;2023;7338429;1;1;1;8;1;95.645.642.522;8;2;1;4;1;3;1;1;1;3;1;1;2;1;1;1;1;1;3;3;1;;;120000000;1600000;;;1;;;;;1;;;;;1
20230205;2;2023;7338430;1;1;1;8;1;60.712.280.854;8;2;1;4;1;4;1;1;1;3;1;1;4;1;1;1;1;1;1;3;1;;;240000000;1300000;;1;1;;;;;1;;;;;2
20230205;2;2023;7338431;1;1;1;8;1;94.490.161.694;8;2;1;4;1;4;1;1;1;3;1;1;4;3;1;1;1;1;1;3;1;;;250000000;1600000;;;1;;;;;;;;;;5
20230205;2;2023;7338432;1;1;1;8;1;65.582.781.679;8;2;1;2;1;1;1;1;1;3;1;1;3;2;1;1;1;1;3;3;4;;;;500000;;;;;;;;;;1;;;4
20230205;2;2023;7338433;1;1;1;8;1;79.366.484.314;8;2;1;4;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;4;;;;500000;;;1;;;;;;;;;;3
20230205;2;2023;7338434;1;1;1;8;1;55.001.617.026;8;2;1;4;1;1;1;1;1;3;1;1;2;1;1;1;1;1;1;3;4;;;;450000;;;1;;;;;;;;;;1
20230205;2;2023;7338435;1;1;1;8;1;318.121.695;8;1;1;2;1;1;1;1;1;3;1;3;7;3;1;2;1;1;1;3;1;;;45000000;800000;;;;;;;;;1;;;NEQUI;7
20230205;2;2023;7338435;2;2;1;8;1;318.121.695;8;1;1;2;1;1;1;1;1;3;1;3;7;2;1;1;1;1;1;3;4;;;;450000;;;;;;;;;1;;;NEQUI;3
20230205;2;2023;7338435;3;3;1;8;1;318.121.695;8;1;1;2;1;1;1;1;1;3;1;3;7;2;1;2;1;1;1;3;4;;;;500000;;;;;;;;;1;;;NEQUI;4
20230205;2;2023;7338436;1;1;1;8;1;55.279.610.743;8;1;1;4;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;4;;;;500000;;;;;;;;;;1;;;2
20230205;2;2023;7338437;1;1;1;8;1;53.426.807.152;8;2;1;2;1;1;1;1;1;3;1;1;2;1;1;1;1;1;1;3;1;;;60000000;300000;;;;;;;;;;1;;;2
20230205;2;2023;7338438;1;1;1;8;1;51.646.480.977;8;1;1;2;1;1;2;1;1;3;1;1;3;2;1;1;1;1;1;4;5;;;;800000;;;1;;;;;;;;;;3
20230205;2;2023;7338439;1;1;1;8;1;53.426.807.152;8;1;1;4;1;1;1;1;1;3;1;1;4;2;1;1;1;1;1;3;1;;;60000000;400000;;;;;;;;;;1;;;2
20230205;2;2023;7338440;1;1;1;8;1;47.490.495.246;8;2;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;70000000;600000;;;1;;;;;;;;;;2
20230205;2;2023;7338441;1;1;1;8;1;44.508.152.092;8;2;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;4;;;;700000;;;1;;;;;;;;;;4
20230205;2;2023;7338442;1;1;1;8;1;81.967.478.998;8;1;1;4;1;3;1;1;1;3;1;1;5;2;1;1;1;1;1;3;4;;;;1200000;;;1;;;;;;1;;;NEQUI;2
20230205;2;2023;7338443;1;1;1;8;1;36.147.197.225;8;2;1;4;1;3;1;1;1;3;1;1;4;2;1;1;1;1;1;3;4;;;;650000;;;1;;;;;;;;;;2
20230205;2;2023;7338444;1;1;1;8;1;47.490.495.246;8;2;1;4;1;3;1;1;1;3;1;1;4;1;1;1;1;1;1;3;4;;;;700000;;;1;;;;;;;;;;2
20230205;2;2023;7338446;1;1;1;11;1;34.846.695.538;11;2;1;4;1;2;1;1;1;3;1;1;2;1;1;1;1;1;1;3;3;;;;;600000;;1;;;;;;;;;;2
20230205;2;2023;7338447;1;1;1;11;1;38.280.434.366;11;2;1;4;1;2;1;1;1;3;1;1;3;1;1;1;1;1;1;3;3;;;;;750000;;1;;;;;;;;;;4
20230205;2;2023;7338448;1;1;1;11;1;24.646.665.248;11;2;1;4;1;2;1;1;1;3;1;1;4;2;1;1;1;1;1;3;1;;;99;1000000;;;1;;;;;;;;;;3
20230205;2;2023;7338449;1;1;1;11;1;38.280.434.366;11;2;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;650000;;1;;;;1;;;;;;4
20230205;2;2023;7338450;1;1;1;11;1;31.412.107.798;11;2;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;700000;;1;;;;1;1;;;;;3
20230205;2;2023;7338451;1;1;1;11;1;404.049.598;11;2;1;4;1;4;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;250000000;1500000;;;1;;;;;;;;;;2
20230205;2;2023;7338452;1;1;1;11;1;43.534.291.661;11;2;1;4;1;4;1;1;1;3;1;1;3;1;1;1;1;1;1;3;2;;1500000;220000000;15000000;;;1;;;;1;1;;;;;1
20230205;2;2023;7338455;1;1;1;11;1;33.613.159.767;11;2;1;4;1;4;2;1;1;1;1;1;3;2;1;1;1;1;1;1;1;;;250000000;1000000;;;1;;;;;1;;;;;2
20230205;2;2023;7338456;1;1;1;11;1;46.363.197.629;11;2;1;4;1;4;2;1;1;3;1;1;2;1;1;1;1;1;1;1;3;;;;;1326000;;1;;;;;1;;;;;1
20230205;2;2023;7338457;1;1;1;11;1;31.181.409.758;11;2;1;3;1;2;1;1;1;3;1;1;4;3;1;1;1;1;1;3;3;;;;;650000;;1;;;;;;;;;;3
20230205;2;2023;7338458;1;1;1;11;1;30.872.769.825;11;2;1;4;1;2;1;1;1;3;1;1;4;3;1;1;1;1;1;3;3;;;;;480000;;;;;;;;;1;;;4
20230205;2;2023;7338459;1;1;1;11;1;41.482.861.037;11;2;1;4;1;2;1;1;1;3;1;1;3;1;1;1;1;1;1;3;1;;;120000000;600000;;;1;;;;;1;;;;;1
20230205;2;2023;7338460;1;1;1;11;1;21.733.807.504;11;1;1;2;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;400000;;;;;;;;;1;;;3
20230205;2;2023;7338462;1;1;1;11;1;28.226.659.578;11;1;1;4;1;1;1;1;1;4;1;1;2;2;1;1;1;1;1;3;3;;;;;400000;;;;;;;;1;;;NEQUI;3
20230205;2;2023;7338463;1;1;1;11;1;23.513.487.789;11;2;1;4;1;1;1;1;1;4;1;1;2;1;1;1;1;1;1;3;1;;;99;550000;;;1;;;;;;;;;;1
20230205;2;2023;7338466;1;1;1;11;1;30.608.937.725;11;1;1;4;1;1;1;1;1;4;1;1;3;2;1;1;1;1;1;3;3;;;;;500000;;;;;;;;1;;;NEQUI;3
20230205;2;2023;7338467;1;1;1;11;1;231.286.207;11;1;1;4;1;1;1;1;1;4;1;1;4;3;1;1;1;1;1;3;2;;300000;160000000;800000;;;1;;1;;;1;1;;;NEQUI;4
20230205;2;2023;7338468;1;1;1;11;1;29.029.547.071;11;2;1;6;1;5;1;1;1;3;1;1;5;2;1;1;1;1;3;3;1;;;1000000000;98;;;1;;;;;1;;;;;2
20230205;2;2023;7338469;1;1;1;11;1;31.729.848.579;11;2;1;4;1;5;1;1;1;3;1;1;3;1;1;1;1;1;3;3;1;;;98;2500000;;1;1;1;;;;1;;;;;1
20230205;2;2023;7338470;1;1;1;11;1;41.325.468.918;11;2;1;4;1;5;1;1;1;3;1;1;4;3;1;1;1;1;3;3;1;;;1000000000;4500000;;;1;1;;;;1;;;;;4
20230205;2;2023;7338471;1;1;1;11;1;35.176.924.232;11;1;1;4;1;3;1;1;1;3;1;1;4;4;1;1;1;1;1;3;1;;;98;400000;;;;;;;;;;1;;;4
20230205;2;2023;7338472;1;1;1;11;1;64.688.255.497;11;2;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;1000000000;1000000;;;1;;;1;;1;;;;;4
20230205;2;2023;7338474;1;1;1;11;1;52.363.024.067;11;2;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;4;;;;800000;;;1;1;;;;1;;;;;2
20230205;2;2023;7338475;1;1;1;11;1;59.609.825.523;11;4;1;4;1;3;1;1;1;3;1;1;1;1;1;2;1;1;6;;3;;;;;250000;;1;;;;;;;;;;1
20230205;2;2023;7338476;1;1;1;11;1;21.521.169.276;11;2;1;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;1;3;3;;;;;850000;;1;;;;;;;;;;4
20230205;2;2023;7338477;1;1;1;11;1;22.609.122.874;11;2;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;98;800000;;;1;1;;;;;;;;;1
20230205;2;2023;7338478;1;1;1;13;1;1.909.500.516;13;2;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;3;3;1;;;80000000;500000;;;1;;;;;;;;;;5
20230205;2;2023;7338479;1;1;1;13;1;42.238.105.273;13;1;1;2;1;1;2;2;1;3;1;1;3;2;2;1;1;1;1;4;3;;;;;200000;;1;;;;;;;;;;6
20230205;2;2023;7338480;1;1;1;13;1;2.487.084.407;13;2;1;2;1;1;2;2;1;3;1;1;4;3;2;1;1;1;1;4;1;;;50000000;500000;;;;;;;;;;1;;;6
20230205;2;2023;7338481;1;1;1;13;1;41.821.795.277;13;1;1;2;1;1;2;2;1;3;1;1;4;2;2;1;1;1;3;4;1;;;140000000;600000;;;1;;;;;;;;;;6
20230205;2;2023;7338482;1;1;1;13;1;41.009.022.749;13;2;1;2;1;1;2;2;1;3;1;1;4;3;2;1;1;1;3;4;6;;;;450000;;;1;;;;;;;;;;6
20230205;2;2023;7338483;1;1;1;13;1;49.573.824.676;13;2;1;4;1;1;2;2;1;3;1;1;2;1;2;1;1;1;3;4;4;;;;400000;;;1;;;;;;;;;;3
20230205;2;2023;7338484;1;1;1;13;1;56.189.157.111;13;2;1;2;1;1;2;2;1;3;1;1;2;1;2;1;1;1;1;4;4;;;;300000;;;;;;;;;;1;;;1
20230205;2;2023;7338485;1;1;1;13;1;92.168.694.973;13;1;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;98;98;;;1;;;;;;;;;;6
20230205;2;2023;7338486;1;1;1;13;1;50.537.261.322;13;1;1;2;1;1;2;2;1;3;1;1;4;2;2;1;1;1;1;4;1;;;99;400000;;;1;;;;;;;;;;4
20230205;2;2023;7338487;1;1;1;13;1;34.138.714.588;13;1;1;2;1;1;2;2;1;3;1;1;3;2;2;1;1;1;1;4;3;;;;;400000;;;;;;;;;1;;;5
20230205;2;2023;7338488;1;1;1;13;1;47.595.215.904;13;1;1;2;1;1;2;2;1;3;1;1;4;3;2;1;1;1;1;4;1;;;98;300000;;;;;;;;;;1;;;4
